total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
838,714.536,9.14374,0.0457215,0.475524,0.912
839,714.698,9.20583,0.046712,0.487995,0.924289
840,714.858,9.26798,0.0477618,0.501427,0.941565
841,715.014,9.33054,0.0482386,0.508658,0.952934
842,715.175,9.39266,0.0497951,0.522575,0.96969
843,715.333,9.45505,0.0506308,0.532456,0.984361
844,715.489,9.51755,0.0510808,0.540806,0.997407
845,715.645,9.58002,0.052189,0.549455,1.0107
846,715.8,9.64258,0.0525532,0.556829,1.02245
847,715.958,9.70496,0.0530589,0.566919,1.0361
848,716.116,9.76732,0.0549658,0.589968,1.05788
849,716.273,9.82977,0.0560652,0.611388,1.07665
850,716.427,9.89245,0.0575427,0.619636,1.09605
851,716.58,9.95514,0.0589184,0.639749,1.11892
852,716.739,10.0175,0.060326,0.662983,1.13797
853,716.888,10.0805,0.0604523,0.663701,1.14568
854,717.039,10.1433,0.0616396,0.681936,1.17003
855,717.193,10.206,0.0632282,0.702048,1.1909
856,717.349,10.2685,0.0652472,0.725791,1.2155
857,717.499,10.3314,0.0669213,0.74264,1.23954
858,717.65,10.3943,0.0672624,0.757822,1.25343
859,717.801,10.4572,0.0695488,0.777844,1.28367
860,717.961,10.5194,0.0709606,0.815939,1.3118
861,718.109,10.5825,0.0721864,0.831991,1.33304
862,718.257,10.6456,0.073703,0.847448,1.3554
863,718.417,10.7079,0.0755433,0.88599,1.3854
864,718.567,10.7708,0.0767953,0.903928,1.40911
865,718.709,10.8343,0.0782226,0.915403,1.43469
866,718.872,10.8963,0.0807187,0.958229,1.46646
867,719.02,10.9594,0.0825874,0.987952,1.50219
